run_id,sample_idx,realization,Dind,Ku1,Aex,alpha,Temp,sigma,mx3_path,out_dir,returncode,timestamp_start,timestamp_end
556,556,0,0.0010175330514261,1433963.1330245908,3.1335962563116515e-11,1.0,0.0,0.0858164241962383,mumax_dataset_ku_by_block_disorder/run_00556/run_00556.mx3,mumax_dataset_ku_by_block_disorder/run_00556,0,1764574999.403622,1764575091.004409
557,557,0,0.0005051286019983,1414733.2847214113,3.1196602490376845e-11,1.0,0.0,0.0378495500727343,mumax_dataset_ku_by_block_disorder/run_00557/run_00557.mx3,mumax_dataset_ku_by_block_disorder/run_00557,0,1764575091.0107589,1764575182.094215
558,558,0,0.0007877602412747,1363754.0140881727,2.9475140025075706e-11,1.0,0.0,0.096146674257219,mumax_dataset_ku_by_block_disorder/run_00558/run_00558.mx3,mumax_dataset_ku_by_block_disorder/run_00558,0,1764575182.1005342,1764575269.956106
559,559,0,0.0010292960972333,1422152.0030619097,3.075152185627188e-11,1.0,0.0,0.1406609521176937,mumax_dataset_ku_by_block_disorder/run_00559/run_00559.mx3,mumax_dataset_ku_by_block_disorder/run_00559,0,1764575269.9626682,1764575361.922321
560,560,0,0.0002735423041054,1411566.7639496855,2.986361209607174e-11,1.0,0.0,0.1262656515934204,mumax_dataset_ku_by_block_disorder/run_00560/run_00560.mx3,mumax_dataset_ku_by_block_disorder/run_00560,0,1764575361.928614,1764575449.2991378
561,561,0,0.0008847640491843,1396413.465663481,3.035176835149909e-11,1.0,0.0,0.1005040472099585,mumax_dataset_ku_by_block_disorder/run_00561/run_00561.mx3,mumax_dataset_ku_by_block_disorder/run_00561,0,1764575449.30789,1764575538.8135226
562,562,0,0.0003010865657335,1435643.3582545798,3.029418875599926e-11,1.0,0.0,0.1337692781870897,mumax_dataset_ku_by_block_disorder/run_00562/run_00562.mx3,mumax_dataset_ku_by_block_disorder/run_00562,0,1764575538.8200254,1764575631.492147
563,563,0,0.0002370670864077,1381647.161558579,3.187671677505481e-11,1.0,0.0,0.0311173900757594,mumax_dataset_ku_by_block_disorder/run_00563/run_00563.mx3,mumax_dataset_ku_by_block_disorder/run_00563,0,1764575631.4986768,1764575724.035636
564,564,0,0.0010038273602647,1423513.9695392807,3.057052638234794e-11,1.0,0.0,0.1048474621184071,mumax_dataset_ku_by_block_disorder/run_00564/run_00564.mx3,mumax_dataset_ku_by_block_disorder/run_00564,0,1764575724.0421095,1764575812.3896148
565,565,0,0.0009504797124639,1403303.0335556609,3.0883028139124235e-11,1.0,0.0,0.0398146307201406,mumax_dataset_ku_by_block_disorder/run_00565/run_00565.mx3,mumax_dataset_ku_by_block_disorder/run_00565,0,1764575812.3963013,1764575903.9268486
566,566,0,0.0008044798554001,1394650.162849042,3.053790355015162e-11,1.0,0.0,0.0354412894987891,mumax_dataset_ku_by_block_disorder/run_00566/run_00566.mx3,mumax_dataset_ku_by_block_disorder/run_00566,0,1764575903.9334683,1764575994.604938
567,567,0,0.0001891959328267,1408480.9811374408,3.099482742431569e-11,1.0,0.0,0.0678809559240146,mumax_dataset_ku_by_block_disorder/run_00567/run_00567.mx3,mumax_dataset_ku_by_block_disorder/run_00567,0,1764575994.611846,1764576091.4666853
568,568,0,0.0010962063185217,1383679.401990407,3.062583469695671e-11,1.0,0.0,0.0511534992371587,mumax_dataset_ku_by_block_disorder/run_00568/run_00568.mx3,mumax_dataset_ku_by_block_disorder/run_00568,0,1764576091.4731658,1764576181.7664585
569,569,0,0.0012209570274284,1405108.7123485897,3.0913886712920656e-11,1.0,0.0,0.112434888114301,mumax_dataset_ku_by_block_disorder/run_00569/run_00569.mx3,mumax_dataset_ku_by_block_disorder/run_00569,0,1764576181.7730522,1764576272.3849163
570,570,0,0.0013260112961531,1392178.4762354845,3.183675059413632e-11,1.0,0.0,0.0020619729466993,mumax_dataset_ku_by_block_disorder/run_00570/run_00570.mx3,mumax_dataset_ku_by_block_disorder/run_00570,0,1764576272.3913722,1764576363.2894905
571,571,0,0.001018487671641,1369877.4167836695,3.0760413744633757e-11,1.0,0.0,0.0638298729125929,mumax_dataset_ku_by_block_disorder/run_00571/run_00571.mx3,mumax_dataset_ku_by_block_disorder/run_00571,0,1764576363.2962184,1764576450.6004589
572,572,0,0.0002405975820653,1442115.6887056164,2.9601552242841536e-11,1.0,0.0,0.0027441943998078,mumax_dataset_ku_by_block_disorder/run_00572/run_00572.mx3,mumax_dataset_ku_by_block_disorder/run_00572,0,1764576450.607029,1764576538.100621
573,573,0,0.0001130204213631,1413156.8532198877,3.0107895428360327e-11,1.0,0.0,0.1419680850091574,mumax_dataset_ku_by_block_disorder/run_00573/run_00573.mx3,mumax_dataset_ku_by_block_disorder/run_00573,0,1764576538.1073556,1764576629.2116642
574,574,0,0.0014731304413129,1471319.9425770163,3.071562648693307e-11,1.0,0.0,0.0473985988072301,mumax_dataset_ku_by_block_disorder/run_00574/run_00574.mx3,mumax_dataset_ku_by_block_disorder/run_00574,0,1764576629.2182603,1764576721.522391
575,575,0,0.000226402506059,1457398.0618917292,3.042319047422891e-11,1.0,0.0,0.1400047801679366,mumax_dataset_ku_by_block_disorder/run_00575/run_00575.mx3,mumax_dataset_ku_by_block_disorder/run_00575,0,1764576721.528991,1764576810.9153514
576,576,0,0.0006955304568266,1386159.578607686,3.170006468288864e-11,1.0,0.0,0.0302124638784743,mumax_dataset_ku_by_block_disorder/run_00576/run_00576.mx3,mumax_dataset_ku_by_block_disorder/run_00576,0,1764576810.9220097,1764576902.238017
577,577,0,0.0007504365898793,1384010.317527796,3.143685332771614e-11,1.0,0.0,0.0635454760891987,mumax_dataset_ku_by_block_disorder/run_00577/run_00577.mx3,mumax_dataset_ku_by_block_disorder/run_00577,0,1764576902.2446177,1764576995.0870888
578,578,0,0.0002786954822975,1380143.0392766388,3.164529871297568e-11,1.0,0.0,0.1057819887100781,mumax_dataset_ku_by_block_disorder/run_00578/run_00578.mx3,mumax_dataset_ku_by_block_disorder/run_00578,0,1764576995.09367,1764577088.6268458
579,579,0,0.0002740718899941,1446302.3044126928,3.030773808256821e-11,1.0,0.0,0.0695313429311011,mumax_dataset_ku_by_block_disorder/run_00579/run_00579.mx3,mumax_dataset_ku_by_block_disorder/run_00579,0,1764577088.633495,1764577177.6675286
580,580,0,0.0006675149060306,1358135.4923220074,3.043104115273015e-11,1.0,0.0,0.0051452280513285,mumax_dataset_ku_by_block_disorder/run_00580/run_00580.mx3,mumax_dataset_ku_by_block_disorder/run_00580,0,1764577177.6742074,1764577268.181603
581,581,0,0.0009302474990466,1431708.5076861863,3.1062221808333196e-11,1.0,0.0,0.0864378737389794,mumax_dataset_ku_by_block_disorder/run_00581/run_00581.mx3,mumax_dataset_ku_by_block_disorder/run_00581,0,1764577268.1883664,1764577360.2726855
582,582,0,0.0010221245421024,1430251.6185650418,3.10747555625231e-11,1.0,0.0,0.130777384354105,mumax_dataset_ku_by_block_disorder/run_00582/run_00582.mx3,mumax_dataset_ku_by_block_disorder/run_00582,0,1764577360.2793772,1764577455.8848548
583,583,0,0.0013548508030603,1393752.6927708066,3.153768565017302e-11,1.0,0.0,0.1493497698199373,mumax_dataset_ku_by_block_disorder/run_00583/run_00583.mx3,mumax_dataset_ku_by_block_disorder/run_00583,0,1764577455.8914788,1764577551.1613984
584,584,0,0.0007679024163249,1417474.8835066345,3.0724529732077146e-11,1.0,0.0,0.0020135498007562,mumax_dataset_ku_by_block_disorder/run_00584/run_00584.mx3,mumax_dataset_ku_by_block_disorder/run_00584,0,1764577551.168496,1764577641.4694612
585,585,0,6.117698878733823e-05,1430700.869201902,3.102890174060833e-11,1.0,0.0,0.1471889545976447,mumax_dataset_ku_by_block_disorder/run_00585/run_00585.mx3,mumax_dataset_ku_by_block_disorder/run_00585,0,1764577641.4763155,1764577736.9731717
586,586,0,0.0008082572573495,1361653.487811709,3.1563425224726657e-11,1.0,0.0,0.1466776906550444,mumax_dataset_ku_by_block_disorder/run_00586/run_00586.mx3,mumax_dataset_ku_by_block_disorder/run_00586,0,1764577736.9799447,1764577834.5881808
587,587,0,0.0013895530154013,1407355.862087663,3.0374171478300114e-11,1.0,0.0,0.0583509791188611,mumax_dataset_ku_by_block_disorder/run_00587/run_00587.mx3,mumax_dataset_ku_by_block_disorder/run_00587,0,1764577834.594857,1764577922.7327554
588,588,0,0.0001065106044581,1409016.1645925448,3.0587471435451296e-11,1.0,0.0,0.0187133929085634,mumax_dataset_ku_by_block_disorder/run_00588/run_00588.mx3,mumax_dataset_ku_by_block_disorder/run_00588,0,1764577922.7397864,1764578014.0464256
589,589,0,0.0006420573858059,1356732.7062166168,3.134559128019426e-11,1.0,0.0,0.0499656638368371,mumax_dataset_ku_by_block_disorder/run_00589/run_00589.mx3,mumax_dataset_ku_by_block_disorder/run_00589,0,1764578014.0531125,1764578108.796107
590,590,0,0.0003135040696038,1370261.7731291149,3.0268282382666275e-11,1.0,0.0,0.0755807978201573,mumax_dataset_ku_by_block_disorder/run_00590/run_00590.mx3,mumax_dataset_ku_by_block_disorder/run_00590,0,1764578108.8028023,1764578199.8140368
591,591,0,0.000573757085126,1386401.4597677535,3.0959956530626026e-11,1.0,0.0,0.0316445338888731,mumax_dataset_ku_by_block_disorder/run_00591/run_00591.mx3,mumax_dataset_ku_by_block_disorder/run_00591,0,1764578199.8208203,1764578290.0424178
592,592,0,0.0007416795638422,1346588.6163253651,3.109351147335741e-11,1.0,0.0,0.0173969416611113,mumax_dataset_ku_by_block_disorder/run_00592/run_00592.mx3,mumax_dataset_ku_by_block_disorder/run_00592,0,1764578290.049293,1764578381.3059354
593,593,0,0.0009647319931292,1379318.4166762824,3.0625078252414136e-11,1.0,0.0,0.1134853105649765,mumax_dataset_ku_by_block_disorder/run_00593/run_00593.mx3,mumax_dataset_ku_by_block_disorder/run_00593,0,1764578381.3126414,1764578472.3245318
594,594,0,0.000197617111156,1410781.1630798352,3.1662696708796684e-11,1.0,0.0,0.1140093824932503,mumax_dataset_ku_by_block_disorder/run_00594/run_00594.mx3,mumax_dataset_ku_by_block_disorder/run_00594,0,1764578472.3311622,1764578568.5529823
595,595,0,1.0626322871967133e-05,1390866.9135413738,3.172126732166286e-11,1.0,0.0,0.0568117407561822,mumax_dataset_ku_by_block_disorder/run_00595/run_00595.mx3,mumax_dataset_ku_by_block_disorder/run_00595,0,1764578568.5604825,1764578659.761531
596,596,0,0.000417871908151,1435336.1175589391,3.231199289311893e-11,1.0,0.0,0.0091452984595689,mumax_dataset_ku_by_block_disorder/run_00596/run_00596.mx3,mumax_dataset_ku_by_block_disorder/run_00596,0,1764578659.768395,1764578752.0377088
597,597,0,0.0011587526568754,1379840.2196088312,3.148689289603653e-11,1.0,0.0,0.1108253663893681,mumax_dataset_ku_by_block_disorder/run_00597/run_00597.mx3,mumax_dataset_ku_by_block_disorder/run_00597,0,1764578752.044584,1764578844.328365
598,598,0,0.0011286592074952,1437322.0082176211,3.1638128852551216e-11,1.0,0.0,0.0444808970753792,mumax_dataset_ku_by_block_disorder/run_00598/run_00598.mx3,mumax_dataset_ku_by_block_disorder/run_00598,0,1764578844.3351765,1764578939.6726997
599,599,0,0.0013827158800982,1424747.7220846396,3.039222116934509e-11,1.0,0.0,0.0832635233436667,mumax_dataset_ku_by_block_disorder/run_00599/run_00599.mx3,mumax_dataset_ku_by_block_disorder/run_00599,0,1764578939.6795003,1764579030.091076
600,600,0,0.0013031268086308,1385058.50989613,3.1952172029109116e-11,1.0,0.0,0.0301840807329169,mumax_dataset_ku_by_block_disorder/run_00600/run_00600.mx3,mumax_dataset_ku_by_block_disorder/run_00600,0,1764579030.0976896,1764579119.8457942
601,601,0,0.0013345513500887,1406619.6906478791,3.141214256625465e-11,1.0,0.0,0.1361307131965197,mumax_dataset_ku_by_block_disorder/run_00601/run_00601.mx3,mumax_dataset_ku_by_block_disorder/run_00601,0,1764579119.8528605,1764579213.935959
602,602,0,0.0005314853243406,1362308.3461006158,3.182647726136889e-11,1.0,0.0,0.1428288672835503,mumax_dataset_ku_by_block_disorder/run_00602/run_00602.mx3,mumax_dataset_ku_by_block_disorder/run_00602,0,1764579213.9426882,1764579310.192057
603,603,0,0.0005266567304959,1457039.8760099008,3.21331923520879e-11,1.0,0.0,0.1348513279574121,mumax_dataset_ku_by_block_disorder/run_00603/run_00603.mx3,mumax_dataset_ku_by_block_disorder/run_00603,0,1764579310.199108,1764579408.2779
604,604,0,2.049729732582245e-05,1395484.6273561846,3.03636231505272e-11,1.0,0.0,0.0830644610867832,mumax_dataset_ku_by_block_disorder/run_00604/run_00604.mx3,mumax_dataset_ku_by_block_disorder/run_00604,0,1764579408.284738,1764579500.1451392
605,605,0,0.0009175212528256,1385654.1943997114,3.1640009383102147e-11,1.0,0.0,0.0385311736688972,mumax_dataset_ku_by_block_disorder/run_00605/run_00605.mx3,mumax_dataset_ku_by_block_disorder/run_00605,0,1764579500.151839,1764579592.4333112
606,606,0,0.0008349529076909,1405204.523481239,3.1570137679500234e-11,1.0,0.0,0.1433674346727431,mumax_dataset_ku_by_block_disorder/run_00606/run_00606.mx3,mumax_dataset_ku_by_block_disorder/run_00606,0,1764579592.440183,1764579689.9720895
607,607,0,0.0009293558952607,1403907.7931149574,2.9773372554472037e-11,1.0,0.0,0.0669608069191939,mumax_dataset_ku_by_block_disorder/run_00607/run_00607.mx3,mumax_dataset_ku_by_block_disorder/run_00607,0,1764579689.9788177,1764579775.3999972
608,608,0,0.000667015263468,1344871.6022116332,3.068435087885473e-11,1.0,0.0,0.1149154326908798,mumax_dataset_ku_by_block_disorder/run_00608/run_00608.mx3,mumax_dataset_ku_by_block_disorder/run_00608,0,1764579775.40676,1764579866.877552
609,609,0,7.557589884948335e-05,1399826.1427496984,3.0573760958416284e-11,1.0,0.0,0.0635067062970337,mumax_dataset_ku_by_block_disorder/run_00609/run_00609.mx3,mumax_dataset_ku_by_block_disorder/run_00609,0,1764579866.8843358,1764579959.5488994
610,610,0,0.0003800229007455,1393273.4586215916,3.145532115306958e-11,1.0,0.0,0.1076490266705684,mumax_dataset_ku_by_block_disorder/run_00610/run_00610.mx3,mumax_dataset_ku_by_block_disorder/run_00610,0,1764579959.5555477,1764580050.3631094
611,611,0,0.0013661049057378,1414273.5038073051,3.0740788742307795e-11,1.0,0.0,0.0865550824623663,mumax_dataset_ku_by_block_disorder/run_00611/run_00611.mx3,mumax_dataset_ku_by_block_disorder/run_00611,0,1764580050.3698936,1764580142.442515
612,612,0,0.0010427387861114,1374759.4465290352,3.0908151587819034e-11,1.0,0.0,0.0964836821197392,mumax_dataset_ku_by_block_disorder/run_00612/run_00612.mx3,mumax_dataset_ku_by_block_disorder/run_00612,0,1764644009.7527213,1764644078.651105
613,613,0,0.0005909584527852,1396490.221133209,3.0933682038050705e-11,1.0,0.0,0.0555537047947821,mumax_dataset_ku_by_block_disorder/run_00613/run_00613.mx3,mumax_dataset_ku_by_block_disorder/run_00613,0,1764644078.6584623,1764644146.976904
614,614,0,0.0009520422092115,1353053.9064253096,2.9413113270861635e-11,1.0,0.0,0.0388192334419139,mumax_dataset_ku_by_block_disorder/run_00614/run_00614.mx3,mumax_dataset_ku_by_block_disorder/run_00614,0,1764644146.9835749,1764644213.533705
615,615,0,0.0001280136400937,1408627.1909073684,3.142390347873939e-11,1.0,0.0,0.032230055826475,mumax_dataset_ku_by_block_disorder/run_00615/run_00615.mx3,mumax_dataset_ku_by_block_disorder/run_00615,0,1764644213.540496,1764644295.6937904
616,616,0,0.0012480212206011,1429804.581961381,3.0975163921770776e-11,1.0,0.0,0.0570490776923984,mumax_dataset_ku_by_block_disorder/run_00616/run_00616.mx3,mumax_dataset_ku_by_block_disorder/run_00616,0,1764644295.7005117,1764644368.1918037
617,617,0,0.0013828231523702,1367504.9622170706,3.0600010140885656e-11,1.0,0.0,0.007078487222073,mumax_dataset_ku_by_block_disorder/run_00617/run_00617.mx3,mumax_dataset_ku_by_block_disorder/run_00617,0,1764644368.198656,1764644447.9147203
618,618,0,0.0004853684643698,1398509.6257563874,3.1149617311977794e-11,1.0,0.0,0.0296141761184696,mumax_dataset_ku_by_block_disorder/run_00618/run_00618.mx3,mumax_dataset_ku_by_block_disorder/run_00618,0,1764644447.9214597,1764644517.2456372
619,619,0,0.0004499440169776,1415377.5821538286,3.1606163044573115e-11,1.0,0.0,0.1019060898259147,mumax_dataset_ku_by_block_disorder/run_00619/run_00619.mx3,mumax_dataset_ku_by_block_disorder/run_00619,0,1764644517.2524471,1764644593.3886764
620,620,0,0.0012299639991032,1415163.5526440677,3.0775266895701634e-11,1.0,0.0,0.0611688925093945,mumax_dataset_ku_by_block_disorder/run_00620/run_00620.mx3,mumax_dataset_ku_by_block_disorder/run_00620,0,1764644593.3955436,1764644663.6926548
621,621,0,0.0002631178706098,1373701.60778114,3.1548753402712326e-11,1.0,0.0,0.0440867990273264,mumax_dataset_ku_by_block_disorder/run_00621/run_00621.mx3,mumax_dataset_ku_by_block_disorder/run_00621,0,1764644663.6994822,1764644739.1642857
622,622,0,0.0010248641532225,1451400.9547511954,2.9780044294804656e-11,1.0,0.0,0.0790321304102994,mumax_dataset_ku_by_block_disorder/run_00622/run_00622.mx3,mumax_dataset_ku_by_block_disorder/run_00622,0,1764644739.1711912,1764644805.6674402
623,623,0,0.0012774864545303,1425862.7935007785,3.0736689666480703e-11,1.0,0.0,0.10566927506629,mumax_dataset_ku_by_block_disorder/run_00623/run_00623.mx3,mumax_dataset_ku_by_block_disorder/run_00623,0,1764644805.6741295,1764644875.039647
624,624,0,0.0002618086190998,1419452.4450359598,3.094550014500966e-11,1.0,0.0,0.1308521939950793,mumax_dataset_ku_by_block_disorder/run_00624/run_00624.mx3,mumax_dataset_ku_by_block_disorder/run_00624,0,1764644875.0465236,1764644946.2409823
625,625,0,0.0007503958187635,1408824.5144109009,3.137859585380328e-11,1.0,0.0,0.0834674768759559,mumax_dataset_ku_by_block_disorder/run_00625/run_00625.mx3,mumax_dataset_ku_by_block_disorder/run_00625,0,1764644946.2477086,1764645017.43446
626,626,0,0.0001291921116129,1419987.1573928015,3.123436270745307e-11,1.0,0.0,0.0391122097941075,mumax_dataset_ku_by_block_disorder/run_00626/run_00626.mx3,mumax_dataset_ku_by_block_disorder/run_00626,0,1764645017.4416046,1764645084.9511182
627,627,0,0.0008994353202932,1423633.196231547,3.0353765736281915e-11,1.0,0.0,0.01284575676892,mumax_dataset_ku_by_block_disorder/run_00627/run_00627.mx3,mumax_dataset_ku_by_block_disorder/run_00627,0,1764645084.9580932,1764645155.9234345
628,628,0,0.0001974802869308,1429108.1256452496,3.1242778715310226e-11,1.0,0.0,0.0187459665623867,mumax_dataset_ku_by_block_disorder/run_00628/run_00628.mx3,mumax_dataset_ku_by_block_disorder/run_00628,0,1764645155.9304714,1764645233.7099652
629,629,0,0.0007667779353004,1400679.3723543768,3.0990243457968545e-11,1.0,0.0,0.1097701776220631,mumax_dataset_ku_by_block_disorder/run_00629/run_00629.mx3,mumax_dataset_ku_by_block_disorder/run_00629,0,1764645233.7170112,1764645304.846522
630,630,0,0.0008597578801503,1402435.7377142238,3.115044095945038e-11,1.0,0.0,0.0279603069857277,mumax_dataset_ku_by_block_disorder/run_00630/run_00630.mx3,mumax_dataset_ku_by_block_disorder/run_00630,0,1764645304.8536627,1764645375.5540905
631,631,0,0.0007359577223591,1398656.5427207258,3.151602093989568e-11,1.0,0.0,0.0763680517632897,mumax_dataset_ku_by_block_disorder/run_00631/run_00631.mx3,mumax_dataset_ku_by_block_disorder/run_00631,0,1764645375.5611465,1764645451.426257
632,632,0,0.0010901162428565,1416458.7771352085,3.041460482320188e-11,1.0,0.0,0.0132765103200876,mumax_dataset_ku_by_block_disorder/run_00632/run_00632.mx3,mumax_dataset_ku_by_block_disorder/run_00632,0,1764645451.4334617,1764645519.4183466
633,633,0,0.0008598116719238,1383911.5001518317,3.076996389912898e-11,1.0,0.0,0.0122016817688545,mumax_dataset_ku_by_block_disorder/run_00633/run_00633.mx3,mumax_dataset_ku_by_block_disorder/run_00633,0,1764645519.4255548,1764645603.0836515
634,634,0,0.0011811514410701,1376507.3675277722,3.013012315173083e-11,1.0,0.0,0.025837826010363,mumax_dataset_ku_by_block_disorder/run_00634/run_00634.mx3,mumax_dataset_ku_by_block_disorder/run_00634,0,1764645603.0906892,1764645670.9950335
635,635,0,5.527598052261335e-05,1399336.9689524618,3.0452308096553345e-11,1.0,0.0,0.1148413145417013,mumax_dataset_ku_by_block_disorder/run_00635/run_00635.mx3,mumax_dataset_ku_by_block_disorder/run_00635,0,1764645671.0022192,1764645753.817829
636,636,0,6.029662288162724e-05,1437902.8068282949,3.101655994684523e-11,1.0,0.0,0.0783948850974401,mumax_dataset_ku_by_block_disorder/run_00636/run_00636.mx3,mumax_dataset_ku_by_block_disorder/run_00636,0,1764645753.8249168,1764645834.1521876
637,637,0,0.0003756957301037,1380606.7305693054,3.1878433703116146e-11,1.0,0.0,0.0539262513639082,mumax_dataset_ku_by_block_disorder/run_00637/run_00637.mx3,mumax_dataset_ku_by_block_disorder/run_00637,0,1764645834.1590548,1764645906.354893
638,638,0,4.201895347317963e-06,1378017.6213234412,3.0972740167942915e-11,1.0,0.0,0.146088239663427,mumax_dataset_ku_by_block_disorder/run_00638/run_00638.mx3,mumax_dataset_ku_by_block_disorder/run_00638,0,1764645906.3620963,1764645976.041845
639,639,0,7.69342253285088e-05,1420478.7194245767,3.0286713661196226e-11,1.0,0.0,0.0525939906870226,mumax_dataset_ku_by_block_disorder/run_00639/run_00639.mx3,mumax_dataset_ku_by_block_disorder/run_00639,0,1764645976.0489073,1764646043.1067102
640,640,0,0.0010107035560085,1431166.1298729926,3.135545938299001e-11,1.0,0.0,0.074349764345317,mumax_dataset_ku_by_block_disorder/run_00640/run_00640.mx3,mumax_dataset_ku_by_block_disorder/run_00640,0,1764646043.1136904,1764646115.665783
641,641,0,6.19392494137816e-05,1413407.4363025392,3.0386561797155375e-11,1.0,0.0,0.052948311156125,mumax_dataset_ku_by_block_disorder/run_00641/run_00641.mx3,mumax_dataset_ku_by_block_disorder/run_00641,0,1764646115.672846,1764646189.2441683
642,642,0,0.0004420854724552,1406835.6695453352,3.084605795958921e-11,1.0,0.0,0.1487136161593847,mumax_dataset_ku_by_block_disorder/run_00642/run_00642.mx3,mumax_dataset_ku_by_block_disorder/run_00642,0,1764646189.2513185,1764646260.747111
643,643,0,6.796879909298714e-05,1433657.5558748615,3.1757253356661306e-11,1.0,0.0,0.0538380849020992,mumax_dataset_ku_by_block_disorder/run_00643/run_00643.mx3,mumax_dataset_ku_by_block_disorder/run_00643,0,1764646260.7542489,1764646336.8830998
644,644,0,0.0006975253602981,1372306.5438636665,3.100118298006748e-11,1.0,0.0,0.0847127206165789,mumax_dataset_ku_by_block_disorder/run_00644/run_00644.mx3,mumax_dataset_ku_by_block_disorder/run_00644,0,1764646336.890317,1764646410.1257355
645,645,0,0.0014363558261796,1403530.1267324472,3.0697689553410014e-11,1.0,0.0,0.125933161721706,mumax_dataset_ku_by_block_disorder/run_00645/run_00645.mx3,mumax_dataset_ku_by_block_disorder/run_00645,0,1764646410.1330442,1764646480.8148055
646,646,0,0.0007137179894472,1398351.8637504447,3.2061450837069344e-11,1.0,0.0,0.0833776300101247,mumax_dataset_ku_by_block_disorder/run_00646/run_00646.mx3,mumax_dataset_ku_by_block_disorder/run_00646,0,1764646480.8219645,1764646552.5361576
647,647,0,0.0010014283634899,1338490.744002569,3.0855933690624295e-11,1.0,0.0,0.0606768640724079,mumax_dataset_ku_by_block_disorder/run_00647/run_00647.mx3,mumax_dataset_ku_by_block_disorder/run_00647,0,1764646552.5444143,1764646621.5509589
648,648,0,0.0001763125418486,1416373.3020423283,2.984050815388349e-11,1.0,0.0,0.0719455689635258,mumax_dataset_ku_by_block_disorder/run_00648/run_00648.mx3,mumax_dataset_ku_by_block_disorder/run_00648,0,1764646621.5580623,1764646691.2114515
649,649,0,0.0014392301400686,1407727.648000446,3.225584765032006e-11,1.0,0.0,0.1051697070831981,mumax_dataset_ku_by_block_disorder/run_00649/run_00649.mx3,mumax_dataset_ku_by_block_disorder/run_00649,0,1764646691.218166,1764646764.899173
650,650,0,0.0011816879481734,1387365.212102055,3.137742362278635e-11,1.0,0.0,0.0256693733914875,mumax_dataset_ku_by_block_disorder/run_00650/run_00650.mx3,mumax_dataset_ku_by_block_disorder/run_00650,0,1764646764.9062996,1764646838.3692243
651,651,0,0.0014215642669782,1362141.633065631,3.0986687943553966e-11,1.0,0.0,0.0885432061097904,mumax_dataset_ku_by_block_disorder/run_00651/run_00651.mx3,mumax_dataset_ku_by_block_disorder/run_00651,0,1764646838.3764362,1764646905.8004549
652,652,0,0.0013478135381281,1402568.975391139,3.1823894564430994e-11,1.0,0.0,0.1281810329761024,mumax_dataset_ku_by_block_disorder/run_00652/run_00652.mx3,mumax_dataset_ku_by_block_disorder/run_00652,0,1764646905.8076434,1764646978.1389525
653,653,0,0.0002109517404696,1409112.3258003567,3.0936411754363006e-11,1.0,0.0,0.0867812334551884,mumax_dataset_ku_by_block_disorder/run_00653/run_00653.mx3,mumax_dataset_ku_by_block_disorder/run_00653,0,1764646978.1461384,1764647047.5199127
654,654,0,0.0014898537403023,1400999.3026421128,3.0246665422430986e-11,1.0,0.0,0.1330754233738521,mumax_dataset_ku_by_block_disorder/run_00654/run_00654.mx3,mumax_dataset_ku_by_block_disorder/run_00654,0,1764647047.527467,1764647116.754673
655,655,0,0.0010895346080233,1410399.3613527848,3.1332616776328406e-11,1.0,0.0,0.0194177753473718,mumax_dataset_ku_by_block_disorder/run_00655/run_00655.mx3,mumax_dataset_ku_by_block_disorder/run_00655,0,1764647116.7618933,1764647190.2226727
656,656,0,0.0002805028233613,1393828.4133139856,3.0543853587568884e-11,1.0,0.0,0.0431030187776847,mumax_dataset_ku_by_block_disorder/run_00656/run_00656.mx3,mumax_dataset_ku_by_block_disorder/run_00656,0,1764647190.2300122,1764647259.807599
657,657,0,0.0010223480790554,1364491.0938460713,3.108550353484204e-11,1.0,0.0,0.0513557078308305,mumax_dataset_ku_by_block_disorder/run_00657/run_00657.mx3,mumax_dataset_ku_by_block_disorder/run_00657,0,1764647259.814793,1764647342.6153326
658,658,0,0.0002718574747747,1401780.4063836937,3.1392793301567877e-11,1.0,0.0,0.1245030958936415,mumax_dataset_ku_by_block_disorder/run_00658/run_00658.mx3,mumax_dataset_ku_by_block_disorder/run_00658,0,1764647342.622617,1764647416.3848298
659,659,0,0.0013489627857828,1395448.1794464414,3.176631864586332e-11,1.0,0.0,0.0449416141991471,mumax_dataset_ku_by_block_disorder/run_00659/run_00659.mx3,mumax_dataset_ku_by_block_disorder/run_00659,0,1764647416.3928578,1764647489.0563846
660,660,0,0.0008844535809242,1409263.6041098903,3.0136178580922995e-11,1.0,0.0,0.0018907886100676,mumax_dataset_ku_by_block_disorder/run_00660/run_00660.mx3,mumax_dataset_ku_by_block_disorder/run_00660,0,1764647489.0637949,1764647572.5778062
661,661,0,0.0014437883021595,1418451.985416943,3.0999809584504306e-11,1.0,0.0,0.0468987292471564,mumax_dataset_ku_by_block_disorder/run_00661/run_00661.mx3,mumax_dataset_ku_by_block_disorder/run_00661,0,1764647572.5851915,1764647642.2199852
662,662,0,0.0002940384576581,1344816.6921846955,3.07385944320884e-11,1.0,0.0,0.0742548498878685,mumax_dataset_ku_by_block_disorder/run_00662/run_00662.mx3,mumax_dataset_ku_by_block_disorder/run_00662,0,1764647642.227182,1764647712.542346
663,663,0,0.0004622287392761,1380005.5813209305,3.0989064904117654e-11,1.0,0.0,0.0830509346566579,mumax_dataset_ku_by_block_disorder/run_00663/run_00663.mx3,mumax_dataset_ku_by_block_disorder/run_00663,0,1764647712.549616,1764647787.4165914
